Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
46,81125,483,0,0,27,42957,84,0,2,1,217,0.0203909525923882,4,0,0.2990293878807982,0,3,0,27,16,2414,3542,41583,33168,6760.416666666667,0.5849062781800256,7,8415,0.326457,0.3167310560608364,1276.9660756433354,0.2209872777530973,0,50.0
21,65847,483,1,2,0,36269,48,1,3,1,370,0.3994329385162244,1,0,0.2101166813169287,0,3,0,29,3,2701,218,23125,82350,5487.25,0.8019206020338812,4,5009,0.289769,0.278743786174781,1261.446815769736,0.2973159261505738,0,58.0
50,69850,580,0,3,24,17276,24,3,1,0,1254,0.2368191269581885,2,4,0.2513861851287917,0,0,0,24,10,6423,1510,25683,57851,5820.833333333333,0.9454084097108484,4,6051,0.2022759999999999,0.1994444245667623,878.8070718621145,0.366409232102296,0,52.0
23,24698,609,0,2,3,20075,60,0,1,0,392,0.3016676532224169,2,1,0.2153572054174952,0,4,0,19,28,5347,2873,89045,13296,2058.1666666666665,0.6562757818098895,2,75749,0.220575,0.1963458284827356,527.7912369403192,0.4468983255034347,0,49.0
41,96762,612,0,2,17,30700,60,0,2,1,390,0.1665529165096327,4,3,0.389195638252809,0,2,0,16,15,1179,569,55346,37057,4176.5,0.8686890679023777,9,18289,0.2297,0.2030136250530404,818.5186455469633,0.2893615815986983,0,49.0
32,58240,532,0,3,8,22602,60,1,2,0,305,0.3022175666769309,5,3,0.1549109393819547,1,3,0,24,19,11165,1065,110189,29969,4853.333333333333,0.8794976520442966,8,80220,0.261602,0.2394664096165059,649.5137313615527,0.1966717853080122,0,60.0
27,47058,555,2,2,5,34745,96,0,2,2,161,0.1019458102025419,0,1,0.3752534074360958,0,2,0,19,21,2275,541,50545,48046,3921.5,0.8766803117860203,1,2499,0.292245,0.2979404495684549,953.1637268591974,0.2841167223917372,0,57.0
50,51605,411,0,3,28,25643,96,1,1,1,291,0.1170313944324454,2,0,0.450897747012249,0,0,0,27,20,13258,923,19246,6276,4300.416666666667,0.6319116481310112,6,12970,0.355143,0.3212585749321611,745.5190329999883,0.2410275825210708,0,55.0
39,49381,497,0,2,19,27522,108,3,2,0,127,0.0340001642707917,3,1,0.2172888582656014,0,1,0,20,3,2587,5271,104579,5570,4115.083333333333,0.8693252756715968,3,99009,0.324022,0.2592176,660.1681338659257,0.1912885038049271,0,53.0
32,84197,590,0,1,8,11266,24,1,2,0,628,0.5162208092153592,4,0,0.0975577525119543,0,2,0,18,12,538,383,113077,17564,7016.416666666667,0.9416291413152752,4,95513,0.191266,0.186484944773041,565.9813386105697,0.1701696742559335,1,38.400000000000006
34,287180,554,1,2,10,26986,12,0,3,1,194,0.2805259209337115,1,1,0.5108976324958016,0,4,0,24,12,4669,1045,87549,8943,23931.666666666668,0.750815990379543,1,78606,0.214986,0.1979855166979619,2497.2337143991936,0.1124549222536051,1,45.6
46,51331,603,0,3,22,33551,12,0,2,1,1074,0.3273447133693578,3,2,0.2744868773725851,0,4,0,23,20,6058,1763,124618,50874,4277.583333333333,0.8483348082417472,7,73744,0.197051,0.2040261567389263,3114.4489303401174,0.9791624391514174,0,47.0
23,34465,484,0,3,3,9917,60,2,0,2,1139,0.3467362437423612,3,0,0.2090135122109237,0,4,0,28,13,953,687,46105,4941,2872.083333333333,0.7206827599373087,10,41164,0.272917,0.2927801036582049,316.46470354559614,0.5067626996241739,0,53.0
47,109164,589,0,0,26,20266,84,0,0,1,593,0.1712791745588885,1,3,0.3549265651668584,0,3,0,17,22,2276,280,40086,16331,9097.0,0.7480400392496076,7,23755,0.250766,0.2435978038065885,504.6993491512914,0.1206660821316138,1,41.6
40,32510,510,0,3,20,20949,60,2,4,1,600,0.1993179228944745,2,0,0.3809058089065727,0,1,0,18,27,15301,1667,20245,5570,2709.1666666666665,0.8400966740708926,2,14675,0.270949,0.2676578584120163,636.7552258172817,0.4565076194957669,0,54.0
29,32812,513,0,2,5,26612,72,1,2,3,358,0.5874987150920885,1,2,0.0566992492255102,0,2,0,24,5,1292,351,209152,9014,2734.333333333333,0.9127729127692638,4,200138,0.285112,0.3366903141956675,864.5765635631341,0.4471205279397052,0,50.0
32,92103,497,0,1,9,12721,12,0,3,3,276,0.3146082628619214,3,1,0.6710216506787832,0,1,0,22,21,1486,1211,39229,1576,7675.25,0.8845950830591244,3,37653,0.229221,0.2372837009784661,1201.2210407031598,0.1924655275988612,1,45.6
46,49482,644,0,4,24,17093,36,0,1,2,303,0.1909073169871319,2,0,0.2359053395582547,0,0,0,14,21,2077,428,94289,18098,4123.5,0.7215543529394883,3,76191,0.180093,0.1800050250463891,617.9572057248233,0.2233435687461679,1,37.6
31,35229,528,1,2,10,31123,60,1,3,1,596,0.3030391700996417,2,1,0.1892530107422077,0,1,0,20,21,8995,46,47085,22094,2935.75,0.7210176591111237,3,24991,0.272123,0.2383383716685529,892.3461920805195,0.5069730706226754,0,54.0
22,25391,580,0,3,0,18955,84,1,1,0,188,0.4615284457771247,3,1,0.1452641939990468,0,0,0,31,16,5517,1647,138680,23430,2115.9166666666665,0.9378456533631064,6,115250,0.253955,0.2863105104056071,524.6420196651231,0.3368006079312149,0,49.0
42,127572,536,0,1,22,25212,12,1,2,1,653,0.3509665475950716,2,0,0.1143311680423355,0,1,0,33,5,2924,1790,65599,22388,10631.0,0.6737057215347542,4,43211,0.222212,0.1814311618123306,2313.153540596673,0.2790098335619107,1,40.0
51,105132,526,0,3,29,51094,60,2,3,2,285,0.3473988266952382,0,0,0.2503851282632203,0,2,0,26,5,3115,8219,31822,27485,8761.0,0.8126879885443118,2,4337,0.293094,0.3436842948841385,1792.7343470618866,0.2371572134530175,0,53.0
43,107485,584,0,4,16,34943,48,0,2,2,400,0.2081557031100227,1,0,0.4549049929293124,0,0,0,24,19,2964,698,79658,16817,8957.083333333334,0.8578122795931138,6,62841,0.237943,0.2477056439554235,1154.142509689304,0.1735098861819942,1,42.400000000000006
42,45171,497,0,0,18,28034,36,2,2,1,271,0.5283188180416346,3,1,0.0547914331587656,0,0,0,21,3,4464,898,66814,40464,3764.25,0.7105183137184315,5,26350,0.264534,0.2641477068116682,1135.710457484134,0.3737027183327712,0,55.0
49,110421,601,0,3,27,19379,48,0,1,1,450,0.2196374337920489,3,1,0.1647709165259896,0,1,0,24,9,2301,1410,39777,31751,9201.75,0.6556068120896981,7,8026,0.213879,0.2106843294663633,600.7977269862214,0.1141954222823073,1,37.6
51,211038,578,0,3,28,36126,36,0,1,1,1305,0.529243472514846,2,1,0.3655602681311293,0,1,0,20,17,3099,2180,87949,17201,17586.5,0.5624717437139525,5,70748,0.232126,0.2381071086302033,1413.738054060505,0.154592332417508,1,40.8
39,222378,642,1,0,21,30431,24,0,0,0,154,0.2367353412368001,5,0,0.1994034935437429,0,1,0,22,26,7722,475,23993,4637,18531.5,0.9113737834204634,3,19356,0.1844309999999999,0.1888326980620286,1532.259333930201,0.0909942170860535,1,38.400000000000006
52,66576,555,0,3,28,15526,48,2,3,2,613,0.2283511357832556,1,0,0.2194632510691418,0,2,0,23,3,2880,638,12303,15481,5548.0,0.660592862371028,4,4699,0.233026,0.2219790164500173,490.83299759813406,0.1989605258828648,0,55.0
41,81064,568,0,1,16,25869,96,3,0,1,208,0.1402924916485041,3,0,0.1579814325533484,0,2,0,25,17,5055,4334,9389,168313,6755.333333333333,0.7108305673899066,4,4606,0.276869,0.2866977189337267,689.5268971334347,0.1328619703641717,0,48.0
50,36134,569,0,2,26,10913,48,0,1,2,860,0.284162711539473,1,1,0.7873811095437833,0,1,0,21,14,4993,2810,1719754,37975,3011.1666666666665,0.959151151499829,4,1681779,0.221413,0.2067609874017673,336.0303154515147,0.3971983114357164,1,40.8
49,95177,535,0,1,30,36767,84,1,1,3,784,0.5128168311506519,2,2,0.3077129180431772,0,0,0,18,8,3088,1522,77848,3742,7931.416666666667,0.9749472311184368,7,74106,0.294267,0.2649521032722915,966.0678706309671,0.2206500987378422,0,53.0
24,89868,622,0,1,1,36506,48,2,1,2,422,0.0358442637783332,2,2,0.2359078116628379,0,1,0,26,15,6439,551,340781,7060,7489.0,0.8704241825424864,5,333721,0.220506,0.2406833483517692,1191.5421490171668,0.2154549538011973,0,41.0
38,94708,614,0,0,17,27693,108,2,1,2,289,0.3825052610842027,2,3,0.4474511958105388,0,1,1,22,5,6394,5383,237582,227958,7892.333333333333,0.9547956737604678,4,9624,0.2656929999999999,0.3080159418168456,760.0392055316424,0.1329187657471355,0,60.0
46,45868,596,0,1,23,48035,36,0,0,1,802,0.2241815775537632,4,0,0.2624731804744107,0,4,0,26,23,32310,286,49631,60411,3822.3333333333335,0.8960110480392294,3,1544,0.235035,0.2425187413328113,1890.908455584504,0.7045195226958674,0,53.0
45,19976,500,0,3,23,18925,36,0,0,2,266,0.2782499797586112,4,0,0.0754412330065441,0,4,0,28,7,4861,1957,1022025,58635,1664.6666666666667,0.8865694974122018,2,963390,0.2539249999999999,0.2732923964780921,775.963845808329,0.6259294227923482,0,45.0
24,37727,506,0,1,1,73349,96,2,5,3,87,0.5152958151897118,6,0,0.3652429906188241,0,1,0,32,26,2121,315,56346,17116,3143.9166666666665,0.6103272919995251,6,39230,0.3553489999999999,0.331218385203657,2184.570870318581,0.7225289698047281,0,56.0
40,61052,652,2,0,18,10865,36,1,0,3,368,0.1755656481500825,1,1,0.149768511011346,0,2,0,22,10,1638,154,50505,39376,5087.666666666667,0.8674870914956005,6,11129,0.169865,0.1452191762790864,374.1000686949528,0.1458625569078725,1,36.8
48,80364,594,2,2,29,35060,36,0,0,2,171,0.1205576996270995,4,0,0.1696569795645361,0,0,0,30,22,11388,623,36563,2081,6697.0,0.7640200110795882,2,34482,0.22306,0.1877080178568103,1281.1008709099217,0.2168285606853698,1,40.8
47,88109,605,0,0,26,19554,72,0,3,1,342,0.1930797516324379,4,2,0.254382729382596,0,2,0,27,10,1766,547,19932,55273,7342.416666666667,0.797718377172279,7,1348,0.2320539999999999,0.2177800281767841,488.7429309901207,0.1131429839390011,1,37.6
41,27371,631,0,3,19,15529,60,0,2,2,527,0.2335432366199125,4,0,0.1601175147680816,0,4,0,24,14,1170,4970,133279,8592,2280.9166666666665,0.8066096870068585,6,124687,0.205029,0.1956197732164881,407.6479193588456,0.4097685518361093,0,45.0
57,35412,592,0,2,35,11289,84,0,0,1,462,0.0486837233814496,2,2,0.218067757991102,0,3,0,37,26,3765,689,71090,33299,2951.0,0.7580085574068169,0,37791,0.240289,0.2032310594174936,252.8866908082822,0.2422523520190722,0,52.0
32,70691,602,0,2,12,27452,24,0,3,1,275,0.2007537203913058,4,1,0.3502097092480963,0,0,0,20,20,8253,1771,30760,12970,5890.916666666667,0.8304310430319664,5,17790,0.201452,0.1674051588539958,1353.868763887737,0.2765051444547798,1,40.8
49,75912,675,2,0,25,12641,36,0,1,1,586,0.3117801638730265,2,1,0.2918187567019634,0,4,0,27,29,2621,805,7180,28518,6326.0,0.9097933945818604,6,8559,0.160141,0.1719260271390441,451.8987668789192,0.1640687269805436,1,39.2
37,54516,560,1,3,10,15453,12,0,1,1,482,0.2805514057199773,1,2,0.1738190938402313,0,4,0,28,4,2578,3702,33131,6071,4543.0,0.9085203852147112,4,27060,0.200453,0.1765444382972053,1414.1908506959137,0.4173873763363226,0,56.0
30,22308,518,0,3,4,22287,36,0,1,0,753,0.1805763530710847,6,1,0.4077800974612215,0,0,0,35,16,8010,740,92403,14419,1859.0,0.9340313103969016,10,77984,0.248287,0.2629339084318744,901.443911058858,0.8899644491978794,0,55.0
29,25267,512,0,0,7,26038,48,1,3,1,298,0.2766382683109201,2,1,0.2363500517792262,0,0,0,21,18,3745,2276,46014,21634,2105.583333333333,0.768682797312833,7,24380,0.265038,0.2582202850110739,875.3261004373652,0.5572451500078515,0,54.0
35,38681,588,0,0,13,15515,48,0,1,1,675,0.3637596579946894,3,0,0.5555433718813944,1,1,1,24,22,1737,225,51627,16100,3223.4166666666665,0.7824487060230679,5,35527,0.216515,0.2516211722528005,515.8367020392582,0.3694330659618701,0,77.0
24,42693,542,2,0,1,13400,120,1,0,2,364,0.6941826912569536,2,0,0.0964531505787571,0,0,0,20,23,834,770,16905,78034,3557.75,0.9313116480883392,10,5281,0.2974,0.2983671952524406,351.6329934826027,0.2011476336118622,0,56.0
39,114539,623,0,2,17,12702,60,0,4,1,330,0.2515291789315815,3,1,0.5299431934536605,1,0,0,31,29,4024,371,10431,11385,9544.916666666666,0.7431085675046087,5,3415,0.206202,0.2394456111832022,365.00208054401617,0.0728138447736421,1,52.8
71,100410,574,0,2,47,21200,72,0,0,1,469,0.3185061040865036,5,3,0.3268381947703105,0,0,0,20,10,3822,705,133587,10949,8367.5,0.7403647779088853,4,122638,0.2492,0.2545203366832635,576.9626099999927,0.1250030008963242,1,39.2
36,48758,487,0,2,16,19255,96,3,0,0,282,0.1952007918103093,4,1,0.0478084645882186,0,1,0,20,10,5434,807,28307,54150,4063.1666666666665,0.7198999998096083,5,6156,0.310755,0.3045795441423315,537.1499099885945,0.2016038172169312,0,50.0
49,23117,549,0,3,27,23083,48,1,3,0,872,0.1955396565758955,3,1,0.2807328858264751,0,4,0,24,8,749,2068,28794,15230,1926.4166666666667,0.8432913573235947,7,13564,0.243583,0.2475043262167296,762.1564806742285,0.8482881761513493,0,54.0
64,53314,615,0,2,46,17491,72,0,0,1,115,0.3121068033073802,2,2,0.205643041958143,1,4,0,20,8,3214,209,69227,30979,4442.833333333333,0.8917529651219086,1,38248,0.224991,0.2040957210646384,423.1217702129725,0.1211213047708982,0,62.0
32,60757,577,0,3,8,13144,60,2,0,1,427,0.5144760564881948,5,1,0.3043116963371412,0,3,1,26,21,2752,574,41235,16918,5063.083333333333,0.8829755935152555,5,24317,0.229644,0.2658070010647332,398.0688394736061,0.1629577838550829,0,61.0
41,36834,532,0,3,18,13468,84,2,3,1,965,0.0986596009068025,2,2,0.263281700031389,0,1,0,28,26,696,1104,74402,3574,3069.5,0.7944767307951296,5,70828,0.272468,0.2320863067958465,325.6257926321203,0.4204677610790422,0,50.0
56,49246,567,0,1,33,25818,36,0,5,2,414,0.4718176451809732,2,0,0.3173718136820886,0,1,0,30,28,6910,183,69571,5569,4103.833333333333,0.8166182124087573,3,64002,0.227318,0.1991682893502649,958.3956331892302,0.3344179750288503,0,54.0
46,77407,624,0,2,22,18995,36,1,1,0,418,0.3993693991660829,6,0,0.5702734568106579,0,4,0,33,24,1840,2605,200726,92223,6450.583333333333,0.8658703241621775,7,108503,0.191995,0.190576753716611,696.8351282677173,0.1728270251942667,1,40.8
27,33329,540,0,1,6,13915,12,1,1,1,627,0.1488158596462808,1,1,0.0880348554663177,0,2,0,19,27,7358,136,328785,7519,2777.4166666666665,0.7497745880917653,8,321266,0.208915,0.2190586392182527,1301.7354523697545,0.6944350394082347,0,44.0
30,132334,574,0,1,8,13357,48,1,1,2,443,0.0847505013415086,6,1,0.3154780495365204,0,4,0,22,19,1225,283,61154,18897,11027.833333333334,0.9019536232620722,7,42257,0.221357,0.2521995808305484,444.5199767852597,0.0804799954767717,1,40.8
57,48779,642,0,0,35,19699,36,1,0,2,227,0.3660394262747243,3,1,0.1465420382395447,0,0,0,22,12,3317,3121,77853,26192,4064.9166666666665,0.7851404450312909,2,51661,0.183699,0.1883586876156527,720.4532771912469,0.2330806151478087,0,46.0
58,18225,617,0,3,35,25829,60,1,3,3,937,0.1545989952011987,0,0,0.3768273233739539,0,3,0,27,1,2885,772,18316,4856,1518.75,0.6962539604465638,10,13460,0.222329,0.244184457904622,749.3344234272647,1.1103436532854418,0,56.0
50,36847,628,1,2,23,23533,12,1,1,1,1250,0.0902087497019103,1,0,0.1872735026561529,0,0,0,22,28,1050,1152,216008,8956,3070.583333333333,0.8521939034156873,5,207052,0.174533,0.1427211022905463,2115.974416397759,1.096200314727742,0,46.0
38,85256,533,0,2,13,23061,36,0,0,2,332,0.1369115880965616,0,2,0.043555558554996,0,1,0,24,9,1670,16131,50862,12203,7104.666666666667,0.6940492902906484,5,38659,0.241561,0.2898732,966.2286473506194,0.1827290016914637,0,49.0
48,59809,563,0,2,23,36871,84,0,0,0,730,0.2991722585962088,2,0,0.1945993327404828,0,0,0,27,18,2331,8880,125353,4616,4984.083333333333,0.8372787613595897,2,120737,0.280371,0.2652320265441837,969.471179620768,0.3409796879307331,0,46.0
50,60907,544,0,1,26,28707,36,1,0,1,452,0.4273883807244133,2,0,0.3002841627841153,0,0,0,20,5,782,842,140863,36642,5075.583333333333,0.8460024271931155,5,104221,0.241707,0.2164678750281487,1091.094736255679,0.3040231309220311,0,53.0
21,44482,552,0,3,1,9741,48,0,2,1,681,0.3641704206855765,1,0,0.4499100147338906,0,2,0,20,12,6603,1135,16030,36762,3706.8333333333335,0.8591329081450356,6,10856,0.228741,0.2480898527986391,321.9466768852539,0.2705669736662706,0,57.0
61,90384,539,0,2,42,36266,24,0,2,0,570,0.0252678713861251,3,0,0.6721738734828304,0,0,0,27,12,11548,825,139686,23639,7532.0,0.9304416421865368,6,116047,0.2417659999999999,0.2237618475757997,1888.157114893576,0.3263618049513511,1,41.6
35,36358,475,1,3,12,35887,84,3,1,0,385,0.4218090646783584,2,1,0.0567978541707863,0,0,0,24,25,2108,1530,89650,5119,3029.833333333333,0.5958394200615416,3,84531,0.323387,0.3188405481610588,1071.971031506206,0.4808749760183308,0,53.0
42,78701,552,0,1,18,18326,60,0,1,2,482,0.1880053011286133,6,1,0.0713019781228963,0,0,0,25,19,463,1585,170720,30154,6558.416666666667,0.706246374378828,7,140566,0.247326,0.2189123509215851,505.01155031559216,0.1504954016313275,1,36.0
37,18182,583,0,3,18,21201,72,0,2,2,562,0.2493613486772929,3,1,0.536996116283206,0,0,0,19,11,1449,3762,159190,226404,1515.1666666666667,0.6750290979130894,6,4572,0.244701,0.2658796749452013,591.9258737516974,0.7615834608415119,0,60.0
35,60044,623,0,0,13,18464,36,2,0,1,377,0.395127352514759,2,2,0.2100815809994883,0,1,1,17,6,2124,312,20453,51165,5003.666666666667,0.7937534485647844,5,10931,0.191964,0.1964444497492296,682.8479548287313,0.2118142605080403,0,57.0
68,41022,612,1,2,50,21078,36,0,1,2,412,0.1330712595892359,3,0,0.1036706559542288,0,4,0,25,4,9570,1590,199877,2511,3418.5,0.8262051225648457,6,197366,0.200078,0.1831657280454256,765.3717350829029,0.3444117990589155,0,49.0
50,77495,593,0,0,27,19283,96,2,0,2,507,0.5689047834678959,1,2,0.2685695507715291,0,0,0,29,14,2457,3171,28728,15503,6457.916666666667,0.9158595131005306,3,13225,0.257783,0.2311941944516241,442.3257652833565,0.1470018605510068,1,42.400000000000006
43,21856,578,0,3,24,11910,48,0,1,2,407,0.2877554917475006,4,1,0.2595432221603155,0,4,0,31,28,3237,4474,67495,13459,1821.3333333333333,0.8216094731871417,3,54036,0.21791,0.2392158277122974,387.7717217512729,0.4363680756321045,0,52.0
52,34239,634,1,1,30,12739,120,0,2,0,324,0.5715104247973705,5,0,0.3383243582651991,0,0,0,28,14,7379,1139,37682,7604,2853.25,0.840907777014454,7,30078,0.250739,0.2261490668311247,268.6650353441857,0.2077157751140579,0,56.0
29,34246,574,0,1,8,19372,36,0,1,1,517,0.0283933248278204,0,0,0.1750710477109622,0,0,0,25,4,715,1967,37884,4454,2853.833333333333,0.7873316479476671,5,33430,0.217372,0.1900187166046826,710.118751864868,0.429989634479309,0,53.0
31,21065,570,0,0,9,17686,48,0,1,0,441,0.140284882435055,4,0,0.3971709081221251,0,1,0,20,5,267,11856,61850,44281,1755.4166666666667,0.944225075156719,3,17569,0.227686,0.2252146023573788,562.235398631921,0.5715084160257798,0,57.0
30,67744,537,0,2,4,42049,12,3,1,0,380,0.3223269551866882,3,0,0.3151619423581362,0,0,0,31,18,7094,341,169148,166219,5645.333333333333,0.7806563734263904,9,2929,0.238549,0.2508725711782644,3998.294413342072,0.7755599456793939,0,54.0
18,148057,543,0,1,0,42654,60,0,2,2,365,0.1898827915230584,2,1,0.3209318641334719,0,3,0,37,26,1439,345,111435,14139,12338.083333333334,0.794427253616693,2,97296,0.276154,0.2821762617199983,1333.6729656386487,0.1376772161239508,1,39.2
57,34549,649,0,2,37,19740,48,0,2,2,433,0.37688812292754,2,2,0.1727540768391656,1,1,0,22,5,2438,956,146815,11849,2879.083333333333,0.8059901200954046,5,134966,0.19024,0.1826673932618447,582.6175347677429,0.3527572554115289,0,58.0
60,79217,619,2,0,37,20316,84,1,1,1,275,0.24302032349262,3,0,0.1813042009023343,0,0,0,21,16,1414,115,187664,183728,6601.416666666667,0.8198978064406865,6,3936,0.235816,0.2409209989178555,502.4974144671964,0.1177773580621123,0,50.0
61,105175,537,0,3,33,24111,72,1,1,2,529,0.2297397538226151,0,2,0.5058527092869233,0,2,0,21,28,13800,2087,37823,85377,8764.583333333334,0.7602766331972945,4,2845,0.270611,0.2730317588588991,683.9682391419011,0.1383942844754248,0,57.0
46,196115,574,0,0,22,15133,96,0,2,1,508,0.5121025555600708,2,0,0.0628024098664459,0,0,1,21,20,4392,1406,215270,6110,16342.916666666666,0.8139359467121744,3,209160,0.263133,0.2277600158721255,343.76461428047367,0.0521182743358013,1,40.8
36,21536,563,0,3,12,11183,60,1,0,2,885,0.1928553103410389,1,1,0.2390667138462698,0,0,0,27,17,1896,2703,42440,9903,1794.6666666666667,0.671459249436418,1,32537,0.2346829999999999,0.1877463999999999,288.7082355550069,0.6539979024266384,0,53.0
69,24307,646,0,3,46,39297,48,1,2,1,273,0.1802075167123724,4,1,0.4241149264776035,0,0,0,20,15,6917,2031,53731,16113,2025.5833333333333,0.7141627561725561,0,37618,0.211297,0.1963146585962084,1188.119456235625,0.7213326809078661,0,54.0
47,62813,532,0,3,23,29151,60,0,1,0,294,0.209909872680178,4,1,0.0528622222065663,0,1,0,27,27,973,1975,19869,49801,5234.416666666667,0.8058952455950046,8,2329,0.268151,0.2885562375008326,922.7466516149642,0.2324512412936744,0,50.0
38,48832,635,0,0,15,43903,60,1,3,2,580,0.0230172174547242,3,1,0.3782274677956486,0,1,0,22,21,2097,7708,46623,6710,4069.3333333333335,0.8799317495139735,8,39913,0.231403,0.2498458387372414,1288.2143884266222,0.4590959342463849,0,51.0
29,38187,566,2,3,4,10104,84,0,0,0,368,0.5207334908566899,4,2,0.3080864976638851,0,4,0,26,13,5870,160,134133,52451,3182.25,0.7860603352415306,4,81682,0.252104,0.2404974373244165,249.6422673522319,0.1940898004092173,0,57.0
32,43814,557,0,1,11,29054,24,0,0,2,574,0.6332835769459695,3,2,0.0490716052327003,0,0,0,29,3,8943,1124,42020,17600,3651.1666666666665,0.8742424129798042,7,24420,0.2255539999999999,0.2542139713857893,1556.8058091335554,0.5835958759666467,0,56.0
40,48271,539,0,1,17,15338,24,0,2,3,267,0.36279768259837,1,2,0.3253223814315828,0,2,0,22,25,14629,1975,124035,44248,4022.5833333333335,0.751273640990082,4,79787,0.2208379999999999,0.2459284569114432,815.4824061509984,0.2691013004456502,0,53.0
